X,r0,r2,r3,r5,r7,r10,r12,r17,r18,r23,r25,r28,r30,r32,r33,count
62630,,,,,,,,,,,,,,,,0
62631,,,,,,,,,,,,,,,,0
62632,0,,,,,,,,,,,,30,,,2
62633,,,,,,,,,,,,,,,,0
62634,,,,,7,,,,,,,,30,,,2
62635,,,,,,,,,,,,,,,,0
62636,,,,,,,,,,,,,30,,,1
62637,,,,,,,,,,,,,,,,0
62638,,,,,,,,,,,,28,,,,1
62639,0,,,,,,,,,,,,,,,1
62640,,,,,,,,,,,,,,,,0
62641,,,,,,,,,,,,,,,,0
62642,,,,,,,,,18,,,,,,,1
62643,,,,,,,,,,,,,,32,,1
62644,,,,,,,,,,,,,,,,0
62645,,,,,,,,,,,25,,,,,1
62646,,,3,,,,,,,,,,,32,,2
62647,,,,,,,,,,23,25,,,,,2
62648,,,,,,,,,,,,,30,,,1
62649,,,,,,,,,,,,,,,,0
62650,,,,,,,,,,,,,,,33,1
62651,,,,,,,,,,,,,,32,,1
62652,,,,,,,,,,,,,,,,0
62653,,,,,,,,,,,,,,,,0
62654,,,,,,,,,,,,,,,33,1
62655,,,,,,,,,,,,,,,,0
62656,,,,,7,10,,,18,,,,,,,3
62657,,,,,,,,,,,,,,,,0
62658,,,,,,,,17,,,,,,,,1
62659,,,,,,,,,,,,,,,,0
62660,,,,,,,,,18,,25,,,,,2
62661,,,,,,,,,,,,,,,,0
62662,,2,,5,,,,,,,,,,,,2
62663,,,,,,,,,18,,,,,,,1
62664,,,,,,,,,,,,,,,,0
62665,,,,,7,,,,,,,,,,,1
62666,,,,,,,,,,,,,,,,0
62667,,,,,,,,,,,,,,,,0
62668,,,3,,,,12,,,,,,,,,2
62669,,,3,,,,,,,,,,,,,1
62670,0,,,,,,,,,,,,,,,1
62671,,2,,,,10,,,,,,,,,,2
62672,,2,,5,,,12,,,,,,,,,3
62673,,,,,,,,,,,,,,,,0
62674,,,,,,,,,,,,,,,,0
62675,,,,,,,,,,,,28,,,,1
62676,,,,,,,,,18,,,,,,,1
62677,,,,,,,12,,,,,28,,,,2
62678,0,,,,,,,,,,25,,,,,2
62679,,,,,,,,,,,,28,,,,1
62680,,,,,,,12,,18,,,,,,,2
62681,,,,,,,,,,,,,,,,0
62682,,,,,,10,,,,,,,,,,1
62683,,,,,,,,,,,,,,,,0
62684,0,,,5,,,,,,,,,,,,2
62685,,,,,,,,,,,,,,,,0
62686,,,,,,,,,,,,,,32,,1
62687,0,,,,,,,,,,,,,,,1
62688,,,,,,,,,,,,,,,,0
62689,,,,5,,,,,,,,,,32,,2
62690,,,,,,,,17,,,,,,,,1
62691,,,,,,,,,,,,28,,,,1
62692,,,,,,10,,,,,,28,,,,2
62693,,,,,,,,,,,,,,,,0
62694,,2,,,,,,,,,,,,,,1
62695,,,,,,,,,,,,,,,33,1
62696,,2,,,,,,,,,,,,,33,2
62697,,,,,,10,,,18,,25,,,,,3
62698,0,,,,,,,,,,,,30,,,2
62699,,,,5,,,,,,,,,,,,1
62700,0,,,,,,,,,,25,,,,,2
62701,,2,,5,,,,,,,,,,,,2
62702,,,,,,,,,,,,,,,,0
62703,,,,,,,,,,,,,,,,0
62704,,,3,,,,,,,,,,,,,1
62705,,,,,,,,,,,,,,,,0
62706,,,,,,,,,,,,,,,,0
62707,,,,,,,,,,,,,,,,0
62708,,,,5,,,,,,,,,,,,1
62709,,,,,,,,,,,,,,32,,1
62710,,,,,,,12,,,,,28,,,,2
62711,,,,,,,,,,,,,,,,0
62712,,,,5,,10,,,,,,,,,,2
62713,,,,,,,,,,,,,,,,0
62714,,,,,,,,,,,,,,,33,1
62715,,2,,,,,,,,,,,,,,1
62716,,,,,,,,,,,,,,,,0
62717,,2,,,,,,,,,,,,,,1
62718,,,,,,,,,,,,,,,,0
62719,,,,,,,,,,,,,,,,0
62720,,,,,,10,12,,,,,,,,,2
62721,,,,5,,,,,,,,,,32,,2
62722,,,,,,,,,,,,,,32,33,2
62723,,2,,,,,,,,,,,,,,1
62724,,2,,,,10,,,,,,28,30,,,4
62725,,,,,,,,,,,,,,,,0
62726,,,3,,,,,,,,,,,,,1
62727,,,,,,,,,,,,,,,,0
62728,,,,,,,,17,,,25,,,,,2
62729,,,,,,,,,,,,,,,,0
62730,,,,,,,,,,,25,,,,,1
62731,,,3,,,,,,18,,,,,,,2
62732,,,,,,,,,,,,,,,,0
62733,,,,,,,,,,,,,,,,0
62734,,,,,,,,,,,,28,30,,,2
62735,,,,,,,,,,,,,,,,0
62736,,,,,,,,,,,,,,,,0
62737,,,,,,,,,,,,,,,,0
62738,,,,,,,,,,,,,,,,0
62739,,,,,,,,,,,,,,,,0
62740,,,,,,,,,,,,,,,,0
62741,,,,,,,,,,,,,,,,0
62742,,,,,,10,12,,,,,,,,,2
62743,,,,,,,,,,,,,,,,0
62744,,,,,,,,,,,,28,,,33,2
62745,,,,,,10,,,,23,25,,,,,3
62746,0,,,,,,,,,,,,,,,1
62747,0,,,,,10,,,,,,,,,,2
62748,0,,,,,,,,,,,,,32,,2
62749,,,,,,,,,,,,,,,,0
62750,,,3,,,10,,,,,,,,,,2
62751,,,3,,,,,,18,,,,,,,2
62752,,,,,,,,,,,,,,,,0
62753,,,,,,,,,,,,,,,,0
62754,,,,,,,12,,18,,,,,,,2
62755,,,,,,,,,,,,28,,,,1
62756,,,,,,,,,,,,,,,,0
62757,,2,,,7,,12,,,23,,,30,,33,6
62758,,,,,,,,,,,,,,,,0
62759,,,,,,10,,,,,,,,32,33,3
62760,,2,,,,,,,,,,28,,,,2
62761,,,,,,,,,,,,,,,,0
62762,,2,,,,,,,,,,,,,,1
62763,,,,,,,,,,,,,,,,0
62764,,,,,,10,,,,,,,,,,1
62765,,,,,7,,,,,23,,,,,,2
62766,,,,,,,,,,,,28,,,,1
62767,,,,,,,,,,,,,,,,0
62768,,,,,,,,,,,,,,,,0
62769,,2,,,,,,,,,,,,,,1
62770,,,,,,,,,,,,,,,,0
62771,,,,5,,,,,,,,,,,,1
62772,,,,,,,,,18,,,,,,,1
62773,0,,,,,,,,,,,,,,,1
62774,,,,,,,,,,,,,,,,0
62775,,,,,,,,,,,,,,,,0
62776,,,,,,,,,,,,,,,,0
62777,,,,5,,,,,,,,,,,,1
62778,,,,5,,,,,,,,,,,,1
62779,,,,,,,,,,,,,,,,0
62780,,,,,,,,17,,,,,,,,1
62781,,,,,,10,,,,,,,30,,,2
62782,,,,,,,12,,,,,,,,,1
62783,,2,3,,,10,,,,,,28,,32,,5
62784,,,,,,,,,,,,,,,,0
62785,,,,,,,,,,,,,,,,0
62786,,,,,7,,,,,,,,,,,1
62787,,,,,,,,,,,,,,,,0
62788,,,,,,,12,,18,,,,,,,2
62789,,,,5,,,,,,,,,,,,1
62790,,,,,,,,,,,,,,32,,1
62791,,,,,,,,,,,,,,,,0
62792,,,,,,,,,,,,,,,33,1
62793,,,,,,,,,,,,,,,,0
62794,,,,,,,,,,,,,,,,0
62795,,2,,,7,,,,,,,,,,,2
62796,,2,,,7,,,17,,,,,,,,3
62797,,,,,,,,,,,,,,,,0
62798,,,,,,,,,,,,28,,,,1
62799,,,,,,,,,,,,,,32,,1
62800,,,,,,,,,,,,,,,,0
62801,,,,,,,12,,,,,,,,,1
62802,,,,,,,,,,,,28,30,,,2
62803,,,,,,,,,,,,,,,33,1
62804,,,,,,,,17,,,,,,,,1
62805,,2,,5,,,,,,,,,,,,2
62806,,,,,,,,,18,,25,,,,,2
62807,,,,,,,12,,,,,,,,,1
62808,,,,,,,,,,,25,,,,,1
62809,,,,,,,,,,23,,,,32,,2
62810,,,3,,7,,,,,,,,,,,2
62811,,2,,,,,,,,,25,,,,,2
62812,,,,,,,,,,,,,,,,0
62813,,,,,,10,,,,,,28,,,,2
62814,,,,,,,,,,,,,,,,0
62815,,,,,,,,,,,,,,,,0
62816,0,,,5,,10,,,,,,,,,,3
62817,,,,5,,,,,,,,,,,,1
62818,,,,,,,,,,,,,,,33,1
62819,,,,,7,,,,,,,,30,,,2
62820,,,,,,,,,,23,,,,,,1
62821,,,3,,,,,17,,,,,,,,2
62822,,,,,,,,,,,,,,,,0
62823,,,3,,,,,,,,,,,,33,2
62824,,,,,,,,,,,,,,,,0
62825,,,,,,,,,,,,,,,,0
62826,,2,,5,,,,,,,,,,,,2
62827,0,,,,,,,,,,,,,32,,2
62828,,,,,,,12,,,,,,,,,1
62829,,,,5,7,,,,,,,,,,33,3
62830,,,,,,,12,,,,,,,,,1
62831,,,3,,,,,,,,,,,,,1
62832,,,,,,,12,,,,,,,,,1
62833,,,,,,,,,,23,,,,,,1
62834,,,,,,,,,,,,,,32,,1
62835,,2,,,,,,,,,,,,,,1
62836,,,,,,,,,,,,,,,,0
62837,,,,,,,,,,,,,,,,0
62838,0,,,,,,,,,,,28,,,,2
62839,,,,,,,,,,23,,,,,,1
62840,,,,,,,,,,,,,,,,0
62841,0,,,,,,12,,18,23,,,,,,4
62842,,,3,,,,,,,,,,,,,1
62843,,,,,,,,,,,,,,,,0
62844,,,,,,,,,,,,,,,,0
62845,,2,,,,,,,,,,,30,,,2
62846,,,,,,,12,,,,,,,,,1
62847,,,,,,,,,,,,28,,,,1
62848,,,,,,,,,,,,,,,,0
62849,,,,,,,,,,,25,,,,,1
62850,,,,,7,,,,,,,,,,33,2
62851,,,,,,,,17,,,,,,,,1
62852,,,,,,,,,,,,,30,,,1
62853,,,,,,,,,,,,,,,,0
62854,,,,,,,,,,,,,,,,0
62855,,,,,,,,17,,23,,,,32,,3
62856,,,,,,,,,,,,,,,,0
62857,,2,,,,,,,,,,,,,,1
62858,,,,,7,,,17,,,,,,,,2
62859,,,,,7,,,,,,,,,,,1
62860,,,,,,,,17,,,,28,,,,2
62861,,,,,7,,,,,,,,,,,1
62862,,,3,,,,12,,,23,,,,,,3
62863,,,,5,,,,,,,,,,,,1
62864,,,,,,,,,,23,,,,,,1
62865,0,,,,,,,,,,,,,,,1
62866,,,,5,,,,,,23,25,,,,,3
62867,,,,,,,,,,,,,,,,0
62868,,,,,,10,,,,,,,,,,1
62869,,,,,,,,,,,25,,,,,1
62870,,,,,,,,,,,,,,,,0
62871,,2,,,,,,17,,,,,,,,2
62872,,,,,,,,,,,,,,,33,1
62873,,,,,,,,,,,,,,,,0
62874,,,,,,,,,,,,,30,,,1
62875,,,,,7,,,,,,,,,,,1
62876,,,3,,,,,,,,,,,,,1
62877,,,,5,,,,17,,,,,,,,2
62878,,,,,,,,,,23,,,,,,1
62879,,,,,,,,,,,,,,,,0
62880,,,,,,,,,,,,,,,,0
62881,,,,,,,12,,,23,,,,,,2
62882,,,,5,,,,,18,,,,,,,2
62883,,,,,,,,,,,,,,,,0
62884,,,,5,7,,12,,,,25,,,,,4
62885,,,,,,,,,,23,,,,32,,2
62886,,,,,,,,,,,,,,,,0
62887,,,,,,,,,,,25,,,,,1
62888,,2,,,,,,,,,,,,,,1
62889,,,3,,,,,,,,,,,,,1
62890,,,,5,,,,,,,,28,,,33,3
62891,,,,,,,,,,,,28,,,,1
62892,,,,,,,,,,,,,,,,0
62893,,,,,,,,,,,,,,32,,1
62894,0,,,,,,,,,23,,,,,,2
62895,0,,,5,7,,,,,,,,,,,3
62896,,,,,,,,,,,,,,,,0
62897,,,,,,,,,,,,,,,,0
62898,,,,,,,,,,,,,,32,,1
62899,,2,,,,,,,,,,,,,,1
62900,,,,,,,,,,,,,,,,0
62901,,,,,,,,,,,,,,,,0
62902,,,3,,7,,,,,,,,,,,2
62903,,,,,,,,,,,,,,,,0
62904,,,,,,,,,,,,,,,,0
62905,,,,,,,,,,,,,,,,0
62906,,,,,,,,,,,,,,,,0
62907,,,,,,,,,,,,,,,,0
62908,,,,,,,,,,,,,,,,0
62909,0,,,,,,,,,,,,,,,1
62910,,2,,,,,,,,,,,,,,1
62911,,,,,,,,,,,,,,,,0
62912,,,,,,10,,,,23,,28,,32,,4
62913,,,,,,,,17,,,,,,,,1
62914,,2,,,,,,,,,,,,,,1
62915,,,,,,,,,,,,,,,,0
62916,,,,,,,,,,,,,,,,0
62917,,,,,,,,,18,,,,,,,1
62918,,,,,,10,,,,23,25,,,,,3
62919,,,,,,,,,,23,,,,,,1
62920,,,,5,,,,,,,,,,,,1
62921,,,,,,,,,,,,,,,,0
62922,,,,,,,,,,,,,,,,0
62923,0,,,,,,,,,,,,30,,,2
62924,0,,,,,,,,,,,,,,33,2
62925,,2,,,,,,,,,,28,,,,2
62926,,,,,,,,,,,,,,,,0
62927,,,3,,,,12,,,,,,,,,2
62928,,,,,,,,,,,,28,,,,1
62929,,,3,,,,,,,,,,,,,1
62930,,2,,,,,,,,,,,,,,1
62931,,,,5,,,,,,,,,,,,1
62932,,,,,,10,,,,,,,,32,,2
62933,,,,,,,,,,,25,,,,,1
62934,,,,,,,,17,,,,,,,,1
62935,,,,,,,,,,,,,,,,0
62936,,,,,7,,,,,,,,,,,1
62937,,,,,,,,,,,25,,,,,1
62938,,2,3,,,,,,,,,,,,,2
62939,,,3,,,,,,,23,,,,,,2
62940,,,,,7,,,,,,,,,,,1
62941,,,,,,,,,,,,,,,,0
62942,0,,,,,,,,,,,,,,,1
62943,,,,,,,,,,,,,,,,0
62944,,,,,,,12,,18,,,28,,,,3
62945,,,,,,,,,,,,,,,,0
62946,,,,,,,,,,,,,,,,0
62947,,,,,,,,,,,,,,,33,1
62948,,,,,,,,,,,,,,,,0
62949,,,,,,,,,,,25,,,,,1
62950,,,3,,,,,,,,,,,,,1
62951,,,,,,,,,,,,,30,32,,2
62952,,,,,,,,17,,,,,,,,1
62953,,,,,,,,,,,25,,,,,1
62954,,,,,,,,,,,,,,,,0
62955,,,,,,,,,,,,,,,,0
62956,,,,,,,,,,,,,,,,0
62957,,,,,,10,,,,,,28,30,,,3
62958,,,,,,,,,18,,,28,,,,2
62959,,,,,,,,17,,,,,,32,,2
62960,,,,,7,,12,,,,,,,,,2
62961,,2,,,,,,,18,,,,,,,2
62962,,,,,,,12,,18,,,,,,,2
62963,,,,,,,12,,,,,,,,,1
62964,0,,,,,,,,,,,,30,,,2
62965,,2,,,,,,,,,,,,,,1
62966,,2,,,,,,,,,,,,,,1
62967,,,,,,,,,,,,28,,,,1
62968,,,,,,,,,,,,,,32,,1
62969,,,,,,,,,,,,,,,,0
62970,,,,,,10,,,,,,,,,,1
62971,,,,,,,,,,,,,,,,0
62972,,,3,,,,12,17,,,25,,,,,4
62973,,,,,,,,,,,,,,,,0
62974,,,,,,,,,,,,,,,,0
62975,0,,,,,,12,,,,,,,,,2
62976,,,,,,,,,,,25,,,,,1
62977,,,,,,,,,,,,,,,,0
62978,,,,,,,12,,,,,,,,,1
62979,,,,,,,,,,,,,,,,0
62980,,,,,,,,,,,,,,,33,1
62981,0,,3,5,,,,,,,,,,,,3
62982,,,,,,,,,,,,,30,,,1
62983,,,,,,,,,,,,,,,,0
62984,,,,,,,,,,,,,30,,,1
62985,,,,,,,,,,,,,30,,,1
62986,,,,,,,,,,,,,,,,0
62987,,,,,,,,,,,,,,,,0
62988,,2,3,,,,,,,,,,,,,2
62989,,,,,,,,,,,,,,32,,1
62990,,,,,7,,,17,,,,28,,,,3
62991,,,,,,,,,,,,,,,,0
62992,,,,,,,,,,,,28,,,,1
62993,0,,,,,,,,,,,,,,,1
62994,,,3,,7,,,,,,,,,,,2
62995,,,,,,,,,,,,,,,,0
62996,,,,,,,,,18,,,,,,,1
62997,,,,,,,12,,18,,,,,,,2
62998,,,,,,10,,,,,,,,,,1
62999,,,,,,,,,,,,,,,,0
63000,0,,,,,,12,,,,,,,,,2
63001,,,,,,,,,,,,,30,,,1
63002,,,,,,,,,,,,,,,,0
63003,,,,,,,,,,,,,,,,0
63004,,2,,,,,,,,,,,,,,1
63005,,,,,,,,,,,,,,,33,1
63006,,,,,,,12,,18,,,,,,,2
63007,,,,,,10,,,,,,,30,,,2
63008,,,,,,,,,,,,,,,,0
63009,,,,,,10,,,,,25,,,,,2
63010,,,,,,,,,,,,,,,,0
63011,,,,,,,,,,,,,,,,0
63012,,,3,,,,,,,,,,,,,1
63013,,,,,,,,,,,,,,,,0
63014,,,,,,,,,,,,,,,,0
63015,,,,,,,,,,,,,,,,0
63016,,,,,,,,,,,,,,,,0
63017,,,3,,,,,,,,,,,,,1
63018,,,,,,10,,,,,,,,,,1
63019,0,,,,,,,,,,,,,,,1
63020,,,3,,,,,,,,,,,,,1
63021,,,,,,,,,,23,,,,,,1
63022,,,,,,,12,,,,,,,,,1
63023,,,,,,,,,,,,,,32,,1
63024,,,,,,,,,,,,,30,,,1
63025,,,,,,10,,,,,,,,,33,2
63026,0,2,,5,,,,,,,,,,,,3
63027,,,,,,,,,,,,,,,,0
63028,,,,,,,,,,,,,,,,0
63029,,,,,,,,,,,,,,,,0
63030,,,,,,,,,,23,,,,,,1
63031,,,,5,,,12,,,,,28,,,,3
63032,,,3,,,10,12,,,,,,,,,3
63033,,,,,,,,,,,,28,,,,1
63034,,2,,,,10,,,,,,,,,,2
63035,,,,,,,,,,,,28,,,,1
63036,,,,,,10,,,,,,,,,,1
63037,,,,5,,,,,,,,,,,,1
63038,0,,,5,,,,,,,,,,,,2
63039,,,,,,,,,,,,,,,,0
63040,,,,,,,,,18,,25,,,,,2
63041,,,,,,,12,,,,,,,,33,2
63042,,,,,,10,,,,,,28,,,,2
63043,,,,,,,,,,,,,,,,0
63044,,,,,,,,,,,,,,,,0
63045,,,,,,,,,,,,,,32,,1
63046,,,,,,,,,,,,,,,,0
63047,,,,,,,,,,,,,,,,0
63048,,,,,,,,,,,,,,,,0
63049,,,,,,,,,,,,28,,,,1
63050,,,,5,7,,,,,,,,,,,2
63051,,,,,,10,,,,,,,,,,1
63052,,,,,,,,,,,,,30,,,1
63053,,,,5,,,,,,,,,,,,1
63054,,,,,,,,,,23,,,,,,1
63055,,,,,,,,,,,,,,,,0
63056,,,,,,,,,,,,,,,,0
63057,,,,,7,,,,,,,,,,,1
63058,,,3,,,,,,18,,,,,,33,3
63059,,,,,,,,,,,,,,,,0
63060,,,,,,,,,,,,,,,,0
63061,,,,,,,,,,,,,,,,0
63062,,2,,,,,,,18,23,,,,32,,4
63063,,,,,7,,,,,,,,,,,1
63064,,,,,,,,,,,,,,,,0
63065,,,,,,,,17,,,,,,,33,2
63066,,,,,,,,17,,,,,,,,1
63067,,,,,,,,,,,,,,,,0
63068,,2,,,7,,,,,,,,,,,2
63069,,,,,,10,,17,,,,,,,,2
63070,,,,,,,,,,,,,,,,0
63071,,,,,7,,,,,,,,,,,1
63072,,,,,,,,,,,,,,,,0
63073,,,,5,,,,,,,,,30,,,2
63074,,,,,,,,,,,,,,,,0
63075,,,,,,10,,,,,25,,,,,2
63076,,,,,7,,,,,,,,,,,1
63077,,,,,,,,,,23,,,,,,1
63078,,,,,,,,,,,25,,,,,1
63079,,,,,,,,17,,,,,,,,1
63080,,,,,,,,,,,,,,,,0
63081,,,,,,,12,,,,,,,,,1
63082,,,,,,,,,,,,,,,,0
63083,,,,,,,,,,,,,,32,,1
63084,,,,,,,,,,,25,,,,,1
63085,0,,,,,,,,,23,,,,,,2
63086,,,,5,,,,,,,,,,,,1
63087,,2,,,,,,,,,,,,,,1
63088,,,,,,,,,,,,,,,,0
63089,,,,,7,,,17,,,,,,32,,3
63090,,,,,,,,,18,23,,,,,,2
63091,,,,,,,,,,,,,,,,0
63092,0,,3,,,,,,,,,,,,,2
63093,,,,,,,,,,,,,,,,0
63094,,,,,,,,,,,,,,,,0
63095,,,,,,,,,,,,,,32,,1
63096,,,,,,,,,,,,,,,,0
63097,,,,,,,,,,,,,,,,0
63098,,,,,,,,,,,,,,,,0
63099,,,,,,,,,,,,,,,,0
63100,,,,,,,,17,,,,,,,,1
63101,,,,,,,,,18,,,,,,,1
63102,0,,,,,,,,18,,,,,,,2
63103,,,3,,,,,,,,,,,,,1
63104,,,,,,,,,,,,,,,,0
63105,,,,,,,,,,,,,,,,0
63106,,,,,,,,,,,,28,,,,1
63107,,,,,,,,,,,,,,32,,1
63108,,,,,,,,,,,,28,,,,1
63109,,,,,,,,,18,,,,,,,1
63110,0,,,,,,,,,23,,,,,,2
63111,0,,,,,,,,,,,28,,,,2
63112,0,,,,,,,,,,,,,,,1
63113,,2,,,,,,,18,,,,,,,2
63114,,,,,,,12,,,,,,30,,,2
63115,0,,,,,,,,18,,,,,,,2
63116,,,,,7,,,,,,,,,,,1
63117,,,3,,,,,,,,,,,,,1
63118,,,,,,,,,,,,,,,33,1
63119,,,3,,,,,17,,,,,,,,2
63120,,,,,,,,,,,,,,,,0
63121,,,,,,,,,,23,,28,,,,2
63122,,,,,7,,,,,,,,,,,1
63123,0,,,,,,,,,,,,,,,1
63124,,,3,,,,,,,,,,,,33,2
63125,,,,,,,,,,,,,,,,0
63126,,,,,,,,,,,,,,,,0
63127,,,,,,,,,,,,,,,,0
63128,,,,,,,,,,,,,,,,0
63129,,,,,,,,,18,,,,,,,1
63130,,,3,,,,,,,,,,,,,1
63131,,2,,,,,,,,,,,,,,1
63132,,2,,,,,,,,,,,,,,1
63133,,,,,,,,17,,,,,,,,1
63134,,2,,,,,,,,,,,,,,1
63135,,,,,,,,,,,25,28,,,,2
63136,,,,,,,,,,,,,,,,0
63137,,2,,,7,,,,,,,28,,,,3
63138,,,,,,,,,,,,,,,,0
63139,,,,,,,,,,,,,,,,0
63140,,,,,,,,,,,,,,,,0
63141,,,,,,,,,,,,,,,,0
63142,,,,,,,,17,,,,,,,,1
63143,,,,,,,,,,,,,,,,0
63144,,,,,,,,,,,,,,,,0
63145,,,,,,,,,,,,,,,33,1
63146,,,3,,,,,,,,,,,,,1
63147,,,,,,,,,,,,,,,,0
63148,,,,,,,,,,,,,,,,0
63149,,,,,7,,,,,,,,,32,,2
63150,,,,,,,,,,,,28,,,,1
63151,,,,5,,,,,,,,,30,,,2
63152,,,,,,,,,,,,,,,,0
63153,,,,,,,,,,,,28,,,,1
63154,,,,,,,,,,,,,,,,0
63155,,,,,,10,,,,,,,,,,1
63156,,,,,,,,17,,,,,,,,1
63157,,,,,,,,,,,,,,,,0
63158,,2,,,,,,,,,,,,,,1
63159,,,,,,,,17,,,,,,,,1
63160,,,,,,10,,,,,,,,,,1
63161,,,,,7,,,,,,,28,,,,2
63162,,,,,,,,,,,,,,,,0
63163,,,,,,,,17,,,,,30,32,,3
63164,,,,,,10,,,,,,,,,,1
63165,,,,,,,,,,,,,,,,0
63166,,2,,,,,,,,,,,,,,1
63167,,,,,,,,,,,,,,,,0
63168,,,,,,,,,,,,,,,,0
63169,,,,5,,,12,,18,,,,,,,3
63170,0,,,,,,12,,,,25,,,,,3
63171,,,3,,,,,,,,,,,,,1
63172,,,,,,,,,,,,,,,,0
63173,,,3,,,,,17,18,,,,,,33,4
63174,,2,3,,,,,,,,,,,,,2
63175,,,,,,,,,,,,,,,,0
63176,,,,,,,,17,,,,,,,,1
63177,,,,,7,,,,,,,,,,,1
63178,0,2,,,,,,,,,,,,,,2
63179,,,,,,,,,,,,,,,,0
63180,,,,,,,,,,,,,,,33,1
63181,0,,,,,,,,18,,,,,,,2
63182,,,,,,,,,,,,,,,,0
63183,,,,,,,,,,,,,30,32,,2
63184,,,,,,,,,,,,28,,,,1
63185,,,,,,,,,,,,,30,,,1
63186,,,,,,,,,,,,,,,,0
63187,,,,,,,,,,,,,,,,0
63188,,,,,7,,,,,,,,,,,1
63189,,,,,,,,,,,,28,30,,,2
63190,,,,,7,,,,,,,,,,33,2
63191,,,,,,,,,,,,,,,,0
63192,,,,,,,,,,,,,,,,0
63193,,,,,,,,,18,,,,,,,1
63194,,,,,,10,,,,,,,,,,1
63195,,,,,,,,,,,,,,,,0
63196,,,,5,,,,17,,,25,,,,,3
63197,,,,,,,,,,,,,30,,,1
63198,,,,,,,,,,,,,,,33,1
63199,,2,3,,,,,17,,,25,,,,,4
63200,,,,,,,,,,,,,,,,0
63201,,,,,,,,,,,,,,,,0
63202,,,,,,,,,,,,,,,,0
63203,,,,,,,,,,,,28,,,33,2
63204,,,,,,,,,,23,,,30,32,,3
63205,,,,,,,,,,,25,,,,,1
63206,,,,,,,,,,23,,,30,32,,3
63207,,,,,,,,,,,,,,,,0
63208,,,3,,,,,,,,,,,,,1
63209,,,,,,,,,,,,,,,,0
63210,,,,,,,,,,,25,28,,,,2
63211,,,,,,,,,,,,,,,,0
63212,,,,,,10,,,,,,,,,33,2
63213,,,,,,,,,,23,,,,,,1
63214,,,,,,,,,18,,,28,,,,2
63215,,,,,,,,,,23,,,,,,1
63216,,,,,,,,,,,,,,,,0
63217,0,,,,,,,,,,,,,,,1
63218,,,,,,,,,,,,,30,32,,2
63219,,,,,,,,,,,,,,,,0
63220,,,,,,,,,,,,,,,,0
63221,0,,,,,,,,,,,,,,,1
63222,,2,,,,,,,,,,,,,,1
63223,,2,,,,,,,,,,28,,,,2
63224,,,3,,,,,,,23,,,,,,2
63225,,,,,,,,,,,,,,,,0
63226,,,,,,10,,,18,,,,,,33,3
63227,,,,,,,,,,,,,,,,0
63228,,,,,,,,,,,,,,,,0
63229,,,,,,,,,,,,,,,,0
63230,,,,,,,,,,,,,,,,0
63231,,,,,,,,,,,,,,,,0
63232,0,,,,,,,17,,,25,,30,32,,5
63233,,,,,7,,,,,,,,30,,,2
63234,,,,5,,,,17,,,,,,,,2
63235,,,,,,,,,,,,,,,,0
63236,,,,,,10,,,,,,,,,,1
63237,,,,,,,,,,,,,30,,,1
63238,,,,,,,,,,23,,,,,,1
63239,,,3,,,,,,,,,,,,,1
63240,,,,,,,,,,,,,,,,0
63241,,,,,7,,,,,,,,,,,1
63242,,,,,,,,,,,,,,,,0
63243,,,,,,,,,,,25,,,,,1
63244,0,,,,,,,,,,,,,,,1
63245,,,,,,,,,,,,,,,,0
63246,,,,5,,,,,,,,,,,,1
63247,,,,,,,,,,,,,,,,0
63248,,,,,,,,,,,,,,,,0
63249,,,,,,,12,,,,,,,,,1
63250,,,,,7,,,,,,,,,,,1
63251,,,,,,,,,,,,28,,,,1
63252,,,,,,,,,,,,,,,,0
63253,,,,,,,,,,,,,,,33,1
63254,,,,,,10,,,,,,,30,,,2
63255,,,,,,,,,,,,,,,,0
63256,,,,,,,,,,,,,,,,0
63257,0,,,,,,,,,,,,,,,1
63258,,,,,,,,17,,,,,,,,1
63259,,,,5,,,,,,,25,,,,,2
63260,,,,,,,12,,,,,,,,,1
63261,,,,,,,,,,,,,,,,0
63262,,,3,,,,12,,,23,,,,,,3
63263,,,,,,,,,,23,,,,,,1
63264,,,,,,,,,,,,,,,,0
63265,,,,,,10,,,,,,,,,,1
63266,,,,,,,12,,,,,,,,,1
63267,,,,,,,,,,,,,,,,0
63268,,,,,,,,,,,,,,,,0
63269,,,,,,,,,,,,,,,,0
63270,,,,,,,,,,,25,,,,,1
63271,,,,,,,,,,,,,,,,0
63272,,,,,,,,,,,,,,,,0
63273,,2,,,,,,,,,,,,,,1
63274,,,,,,,,,,,,,,,,0
63275,,,,,,,,,,,,,,,33,1
63276,,,,,,10,,,,,,,,,,1
63277,,,,,,,,,,23,,,,,,1
63278,,,3,,,,,,,,,,,,,1
63279,,,,,,,,,,,,,,,,0
63280,,2,,,7,,,,,23,,,,,,3
63281,,,,,,,,,,,,,,,,0
63282,,2,,,,,,17,,,,,,,,2
63283,,,3,,,,12,,,,,,,,,2
63284,,,,,,,,,,23,,,,32,,2
63285,,,,,,,,,,,25,,,,,1
63286,,,,,,,,,,,,,,,,0
63287,,,,,,,,,,,,,30,32,,2
63288,,2,,,,,,,,,,,,,,1
63289,,,,,,,,,,,,,,,,0
63290,,,,,,,,,,,,,,,,0
63291,,,,,,,,,,,,,,32,,1
63292,,,,,,10,,,,,,,,,,1
63293,,,,,,,,,,,,,,,,0
